variable_id,class_id,semantic_folder,standardized_english_name,standard_unit,primary_retained_value_column,approved_value_range_note,q4_lane,q4_batch_construct_status,owner_approval_status,runtime_status_after_this_batch,candidate_hit_count,candidate_hit_tables,candidate_numericitems_hit_count,candidate_preferred_table_hit_count,top_candidate_itemids,top_candidate_labels,source_boundary_caveat,next_action,audit_rationale,queue_reason,public_card_path,source_item_hits_file
std_creatinine_pleural,class1_event_level_numeric,laboratory,Pleural creatinine event,mg/dL,std_creatinine_pleural_mg_per_dl_cleaned,"[0.0, 25.0] mg/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,3,numericitems:3,3,3,9941;6836;14216,numericitems:9941:Kreatinine (bloed) | numericitems:6836:Kreatinine | numericitems:14216:KREAT enzym. (bloed),"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_creatinine_pleural.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_creatinine_urine,class1_event_level_numeric,laboratory,Urine creatinine event,mg/dL,std_creatinine_urine_mg_per_dl_cleaned,"[1.0, 500.0] mg/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,3,numericitems:3,3,3,9941;6836;14216,numericitems:9941:Kreatinine (bloed) | numericitems:6836:Kreatinine | numericitems:14216:KREAT enzym. (bloed),"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_creatinine_urine.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_creatinine_whole_blood,class1_event_level_numeric,laboratory,Whole-blood creatinine event,mg/dL,std_creatinine_whole_blood_mg_per_dl_cleaned,"[0.1, 25.0] mg/dL",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,3,numericitems:3,3,3,9941;14216;6836,numericitems:9941:Kreatinine (bloed) | numericitems:14216:KREAT enzym. (bloed) | numericitems:6836:Kreatinine,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_creatinine_whole_blood.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_d_dimer,class1_event_level_numeric,laboratory,D-dimer event,ng/mL FEU,std_d_dimer_ngml_feu_cleaned,"[0.0, 50000.0] ng/mL FEU",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,2,drugitems:1;numericitems:1,1,1,10393;9622,numericitems:10393:D-dimeren (bloed) | drugitems:9622:Dimercaptopropaansulfonzuur,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_d_dimer.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_direct_bilirubin,class1_event_level_numeric,laboratory,Direct bilirubin event,mg/dL,std_direct_bilirubin_mg_per_dl_cleaned,"[0.1, 40.0] mg/dL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,12,freetextitems:1;numericitems:10;procedureorderitems:1,10,10,10285;10284;9945;9556;9555;6813;6812;18851;9946;17993,numericitems:10285:K (onv.ISE) (bloed) | numericitems:10284:Na (onv.ISE) (bloed) | numericitems:9945:Bilirubine (bloed) | numericitems:9556:Kalium Astrup | numericitems:9555:Natrium Astrup,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_direct_bilirubin.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_drvvt_confirmation_ratio,class1_event_level_numeric,laboratory,dRVVT confirmation ratio event,ratio,std_drvvt_confirmation_ratio_cleaned,"[0.1, 10.0] ratio",Q4B_class1_blood_gas_or_calculated_numeric_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,52,drugitems:2;freetextitems:1;listitems:17;numericitems:32,32,32,6709;12282;12279;12281;6707;14836;14849;14851;20079;20078,numericitems:6709:Saturatie (Monitor) | numericitems:12282:O2 concentratie (Set) | numericitems:12279:O2 concentratie | numericitems:12281:Piek druk | numericitems:6707:End tidal CO2 concentratie,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_drvvt_confirmation_ratio.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_drvvt_normalized_ratio,class1_event_level_numeric,laboratory,dRVVT normalized ratio event,ratio,std_drvvt_normalized_ratio_cleaned,"[0.1, 10.0] ratio",Q4B_class1_blood_gas_or_calculated_numeric_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,52,drugitems:2;freetextitems:1;listitems:17;numericitems:32,32,32,6709;12282;12279;12281;6707;14836;14849;14851;20079;20078,numericitems:6709:Saturatie (Monitor) | numericitems:12282:O2 concentratie (Set) | numericitems:12279:O2 concentratie | numericitems:12281:Piek druk | numericitems:6707:End tidal CO2 concentratie,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_drvvt_normalized_ratio.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_drvvt_screen_ratio,class1_event_level_numeric,laboratory,dRVVT screen ratio event,ratio,std_drvvt_screen_ratio_cleaned,"[0.1, 10.0] ratio",Q4B_class1_blood_gas_or_calculated_numeric_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,93,drugitems:2;freetextitems:5;listitems:53;numericitems:33,33,33,6709;12282;12279;12281;6707;14836;14849;14851;20079;20078,numericitems:6709:Saturatie (Monitor) | numericitems:12282:O2 concentratie (Set) | numericitems:12279:O2 concentratie | numericitems:12281:Piek druk | numericitems:6707:End tidal CO2 concentratie,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_drvvt_screen_ratio.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_factor_ii_activity,class1_event_level_numeric,laboratory,Factor II activity event,%,std_factor_ii_activity_pct_cleaned,"[1.0, 200.0] %",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,29,drugitems:4;freetextitems:2;listitems:9;numericitems:14,14,14,18843;18618;12106;12107;11800;11801;11797;11798;11793;11796,numericitems:18843:IC NAS score | numericitems:18618:MC NAS score | numericitems:12106:Risicofactor Roken Aantal sig/dag | numericitems:12107:Risiocofactor Roken Pack Years | numericitems:11800:Factor VIII activiteit (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_factor_ii_activity.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_factor_ix_activity,class1_event_level_numeric,laboratory,Factor IX activity event,%,std_factor_ix_activity_pct_cleaned,"[1.0, 300.0] %",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,29,drugitems:4;freetextitems:2;listitems:9;numericitems:14,14,14,18843;18618;12106;12107;11800;11801;11797;11798;11793;11796,numericitems:18843:IC NAS score | numericitems:18618:MC NAS score | numericitems:12106:Risicofactor Roken Aantal sig/dag | numericitems:12107:Risiocofactor Roken Pack Years | numericitems:11800:Factor VIII activiteit (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_factor_ix_activity.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_factor_v_activity,class1_event_level_numeric,laboratory,Factor V activity event,%,std_factor_v_activity_pct_cleaned,"[1.0, 200.0] %",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,29,drugitems:4;freetextitems:2;listitems:9;numericitems:14,14,14,18843;18618;12106;12107;11800;11801;11797;11798;11793;11796,numericitems:18843:IC NAS score | numericitems:18618:MC NAS score | numericitems:12106:Risicofactor Roken Aantal sig/dag | numericitems:12107:Risiocofactor Roken Pack Years | numericitems:11800:Factor VIII activiteit (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_factor_v_activity.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_factor_vii_activity,class1_event_level_numeric,laboratory,Factor VII activity event,%,std_factor_vii_activity_pct_cleaned,"[1.0, 500.0] %",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,29,drugitems:4;freetextitems:2;listitems:9;numericitems:14,14,14,18843;18618;12106;12107;11800;11801;11797;11798;11793;11796,numericitems:18843:IC NAS score | numericitems:18618:MC NAS score | numericitems:12106:Risicofactor Roken Aantal sig/dag | numericitems:12107:Risiocofactor Roken Pack Years | numericitems:11800:Factor VIII activiteit (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_factor_vii_activity.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
